distrito,unidade,classe,apresentacao,tipo_produto,codigo_produto,produto,cadum,quantidade
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANSIOLÍTICO (BENZODIAZEPÍNICO)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10667,LORAZEPAM 2MG                                                                                                                                                                                                                                             ,30283,180,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIÁCIDO                                                                                           ,FRASCO                                                 ,MEDICAMENTOS                                      ,10175,HIDROXIDO DE ALUMINIO 60MG/ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                                      ,13868,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10265,PROMETAZINA 25MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                               ,30146,3,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10264,PROMETAZINA 25MG                                                                                                                                                                                                                                          ,30310,694,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10831,LORATADINA 10MG                                                                                                                                                                                                                                           ,39589,223,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10095,DEXCLORFENIRAMINA 2MG/5ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                            ,30097,15,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIALÉRGICO (ANTI-HISTAMÍNICO                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10832,LORATADINA 1MG/ML SOLUCAO ORAL - 100ML                                                                                                                                                                                                                    ,39588,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10006,ACIDO FOLICO 5MG                                                                                                                                                                                                                                          ,30065,1502,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIANÊMICO                                                                                         ,COMPR                                                  ,MEDICAMENTOS                                      ,10290,SULFATO FERROSO 40MG                                                                                                                                                                                                                                      ,30158,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIANÊMICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,10289,SULFATO FERROSO 25MG/ML SOLUCAO ORAL - 30ML                                                                                                                                                                                                               ,30159,30,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10016,AMIODARONA 200MG                                                                                                                                                                                                                                          ,30070,525,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIARRÍTMICO                                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10305,VERAPAMIL 80MG                                                                                                                                                                                                                                            ,30164,150,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10072,"BECLOMETASONA 200MCG/DOSE, AEROSSOL ORAL SPRAY - 200 DOSES                                                                                                                                                                                                ",43022,48,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10332,BECLOMETASONA 50MCG/DOSE AEROSSOL NASAL AQUOSO SPRAY - 200 DOSES                                                                                                                                                                                          ,31782,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10605,BUDESONIDA 32MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30082,11,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIASMÁTICO (CORTICOSTERÓIDE)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10606,BUDESONIDA 64MCG/DOSE SOLUCAO NASAL - 120 DOSES                                                                                                                                                                                                           ,30013,35,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO                                                                                         ,FRASCO                                                 ,MEDICAMENTOS                                      ,30307,HIDROCORTISONA 10MG/ML + POLIMIXINA B 10.000UI/ML + NEOMICINA 5MG/ML SUSPENSAO OTOLOGICA - 10ML                                                                                                                                                           ,30205,3,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,COMPR                                                  ,MEDICAMENTOS                                      ,10049,CEFALEXINA 500MG                                                                                                                                                                                                                                          ,30090,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO      (CEFALOSPORINA 1ªG)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10048,CEFALEXINA 250MG/5ML PO PARA SUSPENSAO ORAL - 100ML                                                                                                                                                                                                       ,30089,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10370,AZITROMICINA 500MG                                                                                                                                                                                                                                        ,30078,562,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,COMPR                                                  ,MEDICAMENTOS                                      ,10544,CLARITROMICINA 500MG                                                                                                                                                                                                                                      ,30325,143,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (MACROLÍDEO)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10516,"AZITROMICINA 200MG/5ML (600MG), PO PARA SUSPENSAO ORAL - 15ML                                                                                                                                                                                             ",30077,25,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (NITROFURANO)                                                                           ,CAPSULA                                                ,MEDICAMENTOS                                      ,10513,NITROFURANTOINA 100MG                                                                                                                                                                                                                                     ,33726,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA)                                                                            ,CAPSULA                                                ,MEDICAMENTOS                                      ,10018,AMOXICILINA 500MG                                                                                                                                                                                                                                         ,30072,547,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10248,PENICILINA G-BENZATINA 1.200.000UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                            ,30448,116,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10249,PENICILINA G-BENZATINA 600.000 UI PO PARA SUSPENSAO INJETAVEL                                                                                                                                                                                             ,51310,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA)                                                                            ,FR/AMP                                                 ,MEDICAMENTOS                                      ,10953,BENZILPENICILINA BENZATINA 300.000UI/ML SUSPENSAO INJETAVEL - 4ML                                                                                                                                                                                         ,34117,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA)                                                                            ,FRASCO                                                 ,MEDICAMENTOS                                      ,10019,AMOXICILINA 250MG/5ML PO PARA SUSPENSAO ORAL - 60ML                                                                                                                                                                                                       ,30074,41,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10670,AMOXICILINA 500MG + CLAVULONATO DE POTASSIO 125MG                                                                                                                                                                                                         ,30073,437,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (PENICILINA DE AMPLO ESPECTRO E BETALACTÂMICO)                                          ,FRASCO                                                 ,MEDICAMENTOS                                      ,10671,"AMOXICILINA 50MG/ML + CLAVULONATO DE POTASSIO 12,5MG/ML - 75 OU 100ML                                                                                                                                                                                     ",30075,25,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,COMPR                                                  ,MEDICAMENTOS                                      ,10068,CIPROFLOXACINO 500MG                                                                                                                                                                                                                                      ,30053,268,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO      (QUINOLONA)                                                                        ,FRASCO                                                 ,MEDICAMENTOS                                      ,10368,CIPROFLOXACINO 3MG/ML SOLUCAO OFTALMICA - 5ML                                                                                                                                                                                                             ,30051,1,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10285,SULFAMETOXAZOL 400MG + TRIMETOPRIMA 80MG                                                                                                                                                                                                                  ,30157,108,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO      (SULFONAMIDA)                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10286,SULFAMETOXAZOL 200MG/5ML + TRIMETOPRIMA 40MG/5ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                   ,30156,3,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIBIÓTICO (TETRACICLINA)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10427,DOXICICLINA 100MG                                                                                                                                                                                                                                         ,30179,467,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTICOAGULANTE                                                                                      ,AMP                                                    ,MEDICAMENTOS                                      ,10317,FITOMENADIONA (VITAMINA K) 10MG/ML SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                ,30306,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10580,VARFARINA 5MG                                                                                                                                                                                                                                             ,30163,6,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTICOAGULANTE                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10597,CILOSTAZOL 100MG                                                                                                                                                                                                                                          ,30169,1555,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTICOLINÉRGICO (MUSCARÍNICO)                                                                       ,AMP                                                    ,MEDICAMENTOS                                      ,10026,"ATROPINA SULFATO 0,25MG/ML - 1ML                                                                                                                                                                                                                          ",30003,5,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10389,CARBONATO DE LITIO 300MG                                                                                                                                                                                                                                  ,30087,28,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO (INIBIDOR DA RECAPTAÇÃO DE SEROTONINA)                                               ,CAPS/COMP/DRAG                                         ,MEDICAMENTOS                                      ,10449,FLUOXETINA 20MG                                                                                                                                                                                                                                           ,30108,36250,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO (INIBIDOR DA RECAPTAÇÃO DE SEROTONINA)                                               ,COMPR                                                  ,MEDICAMENTOS                                      ,10718,*CITALOPRAM 20MG                                                                                                                                                                                                                                          ,23831,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10017,AMITRIPTILINA 25MG                                                                                                                                                                                                                                        ,30071,23505,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10180,IMIPRAMINA 25MG                                                                                                                                                                                                                                           ,30274,7375,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10328,CLOMIPRAMINA 25MG                                                                                                                                                                                                                                         ,30091,420,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDEPRESSIVO TRICÍCLICO                                                                           ,COMPR                                                  ,MEDICAMENTOS                                      ,10369,CLOMIPRAMINA 75MG SR (LIBERACAO PROLONGADA)                                                                                                                                                                                                               ,30194,150,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDIABÉTICO (BIGUANIDAS)                                                                          ,COMPR                                                  ,MEDICAMENTOS                                      ,10214,METFORMINA 850MG                                                                                                                                                                                                                                          ,30130,19630,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10152,GLIBENCLAMIDA 5MG                                                                                                                                                                                                                                         ,30110,1620,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIDIABÉTICO (SULFONILURÉIA)                                                                       ,COMPR                                                  ,MEDICAMENTOS                                      ,10978,GLICLAZIDA 60MG (LIBERACAO PROLONGADA)                                                                                                                                                                                                                    ,34716,420,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTÍDOTO (INIBIDOR REVERSÍVEL DA AchE)                                                              ,AMP                                                    ,MEDICAMENTOS                                      ,10380,"NEOSTIGMINA 0,5MG/ML SOLUCAO INJETAVEL - 1ML                                                                                                                                                                                                              ",30234,0,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,AMP                                                    ,MEDICAMENTOS                                      ,10219,METOCLOPRAMIDA 5MG/ML SOLUCAO INJETAVEL - 2ML                                                                                                                                                                                                             ,30285,3,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEMÉTICO (ANTAGONISTA DOS REC D2)                                                                ,FRASCO                                                 ,MEDICAMENTOS                                      ,10220,METOCLOPRAMIDA 4MG/ML SOLUCAO ORAL - 10ML                                                                                                                                                                                                                 ,30228,34,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10002,VALPROATO DE SODIO 250MG                                                                                                                                                                                                                                  ,30161,5850,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10047,CARBAMAZEPINA 200MG                                                                                                                                                                                                                                       ,30085,8514,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10132,FENITOINA 100MG                                                                                                                                                                                                                                           ,30104,3250,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10134,FENOBARBITAL 100MG                                                                                                                                                                                                                                        ,30105,5435,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,COMPR                                                  ,MEDICAMENTOS                                      ,10679,VALPROATO DE SODIO 500MG                                                                                                                                                                                                                                  ,30162,650,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10008,VALPROATO DE SODIO 50MG/ML XAROPE -100ML                                                                                                                                                                                                                  ,30066,192,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10136,FENOBARBITAL 4% SOLUCAO ORAL - 20ML                                                                                                                                                                                                                       ,30106,18,0
4,Us 106 CS Prof Joaquim Cavalcante                                                                   ,ANTIEPILÉPTICO                                                                                      ,FRASCO                                                 ,MEDICAMENTOS                                      ,10472,CARBAMAZEPINA 100MG/5ML SUSPENSAO ORAL - 100ML                                                                                                                                                                                                            ,30084,37,0
